iorig,x,y,z,vx,vy,vz,u,h,alpha,divv
177,0.75390625,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.09996988186958267,0.0,3.7490143386304826,0.019104877,0.0,2.7372525e-06
178,0.76953125,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.09924795345967871,0.0,3.7490143386304826,0.019104877,0.0,2.7174856e-06
179,0.78515625,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.09757021300350169,0.0,3.7490143386304826,0.019104877,0.0,2.6715477e-06
180,0.80078125,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.09495281805879091,0.0,3.7490143386304826,0.019104877,0.0,2.5998816e-06
181,0.81640625,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.0914209755696777,0.0,3.7490143386304826,0.019104877,0.0,2.5031768e-06
182,0.83203125,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.08700869911003399,0.0,3.7490143386304826,0.019104877,0.0,2.3823654e-06
183,0.84765625,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.08175848131416201,0.0,3.7490143386304826,0.019104877,0.0,2.2386103e-06
184,0.86328125,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.07572088464949742,0.0,3.7490143386304826,0.019104877,0.0,2.0732962e-06
185,0.87890625,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.06895405447240727,0.0,3.7490143386304826,0.019104877,0.0,1.8880153e-06
186,0.89453125,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.06152315905662314,0.0,3.7490143386304826,0.019104877,0.0,1.6845515e-06
187,0.91015625,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.05349976198714001,0.0,3.7490143386304826,0.019104877,0.0,1.4648648e-06
188,0.92578125,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.044961132963772625,0.0,3.7490143386304826,0.019104877,0.0,1.2310705e-06
189,0.94140625,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.03598950365170582,0.0,3.7490143386304826,0.019104877,0.0,9.854203e-07
190,0.95703125,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.026671275745606987,0.0,3.7490143386304826,0.019104877,0.0,7.3028014e-07
191,0.97265625,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.017096188874073798,0.0,3.7490143386304826,0.019104877,0.0,4.6810686e-07
192,0.98828125,0.04391430708322997,-0.14671422938545076,-0.49973708786350574,-0.007356456357954799,0.0,3.7490143386304826,0.019104877,0.0,2.0142545e-07
193,0.01171875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.007356456359990601,0.0,3.7477846754226043,0.019102622,0.0,-4.5229464e-07
194,0.02734375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.01709618887608512,0.0,3.7477846754226043,0.019102622,0.0,-1.0511195e-06
195,0.04296875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.026671275747574375,0.0,3.7477846754226043,0.019102622,0.0,-1.6398214e-06
196,0.05859375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.035989503653610415,0.0,3.7477846754226043,0.019102622,0.0,-2.212731e-06
197,0.07421875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.04496113296559599,0.0,3.7477846754226043,0.019102622,0.0,-2.764331e-06
198,0.08984375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.05349976198886467,0.0,3.7477846754226043,0.019102622,0.0,-3.2893088e-06
199,0.10546875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.06152315905823241,0.0,3.7477846754226043,0.019102622,0.0,-3.7826087e-06
200,0.12109375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.06895405447388574,0.0,3.7477846754226043,0.019102622,0.0,-4.23948e-06
201,0.13671875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.07572088465083075,0.0,3.7477846754226043,0.019102622,0.0,-4.655523e-06
202,0.15234375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.08175848131533744,0.0,3.7477846754226043,0.019102622,0.0,-5.0267304e-06
203,0.16796875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.08700869911104014,0.0,3.7477846754226043,0.019102622,0.0,-5.349528e-06
204,0.18359375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.09142097557050494,0.0,3.7477846754226043,0.019102622,0.0,-5.6208064e-06
205,0.19921875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.09495281805943123,0.0,3.7477846754226043,0.019102622,0.0,-5.8379537e-06
206,0.21484375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.09757021300394896,0.0,3.7477846754226043,0.019102622,0.0,-5.998878e-06
207,0.23046875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.0992479534599286,0.0,3.7477846754226043,0.019102622,0.0,-6.10203e-06
208,0.24609375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.09996988186963275,0.0,3.7477846754226043,0.019102622,0.0,-6.146416e-06
209,0.26171875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.09972904566782972,0.0,3.7477846754226043,0.019102622,0.0,-6.131609e-06
210,0.27734375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.09852776423879733,0.0,3.7477846754226043,0.019102622,0.0,-6.057751e-06
211,0.29296875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.09637760657938449,0.0,3.7477846754226043,0.019102622,0.0,-5.9255535e-06
212,0.30859375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.09329927988324718,0.0,3.7477846754226043,0.019102622,0.0,-5.7362895e-06
213,0.32421875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.08932243011925396,0.0,3.7477846754226043,0.019102622,0.0,-5.4917823e-06
214,0.33984375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.08448535652459957,0.0,3.7477846754226043,0.019102622,0.0,-5.194386e-06
215,0.35546875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.0788346427622142,0.0,3.7477846754226043,0.019102622,0.0,-4.846965e-06
216,0.37109375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.07242470829462436,0.0,3.7477846754226043,0.019102622,0.0,-4.452865e-06
217,0.38671875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.06531728429477993,0.0,3.7477846754226043,0.019102622,0.0,-4.0158816e-06
218,0.40234375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.05758081914111303,0.0,3.7477846754226043,0.019102622,0.0,-3.540223e-06
219,0.41796875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.049289819222236034,0.0,3.7477846754226043,0.019102622,0.0,-3.0304702e-06
220,0.43359375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.04052413139968981,0.0,3.7477846754226043,0.019102622,0.0,-2.491532e-06
221,0.44921875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.03136817403901842,0.0,3.7477846754226043,0.019102622,0.0,-1.9285994e-06
222,0.46484375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.021910124014761133,0.0,3.7477846754226043,0.019102622,0.0,-1.3470931e-06
223,0.48046875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.012241067518948196,0.0,3.7477846754226043,0.019102622,0.0,-7.5261363e-07
224,0.49609375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,0.002454122851278837,0.0,3.7477846754226043,0.019102622,0.0,-1.5088605e-07
225,0.51171875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.007356456361008505,0.0,3.7477846754226043,0.019102622,0.0,4.5229464e-07
226,0.52734375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.017096188877090766,0.0,3.7477846754226043,0.019102622,0.0,1.0511195e-06
227,0.54296875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.026671275748558078,0.0,3.7477846754226043,0.019102622,0.0,1.6398214e-06
228,0.55859375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.035989503654562695,0.0,3.7477846754226043,0.019102622,0.0,2.212731e-06
229,0.57421875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.04496113296650768,0.0,3.7477846754226043,0.019102622,0.0,2.764331e-06
230,0.58984375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.053499761989726995,0.0,3.7477846754226043,0.019102622,0.0,3.2893088e-06
231,0.60546875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.06152315905903706,0.0,3.7477846754226043,0.019102622,0.0,3.7826087e-06
232,0.62109375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.06895405447462495,0.0,3.7477846754226043,0.019102622,0.0,4.23948e-06
233,0.63671875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.07572088465149746,0.0,3.7477846754226043,0.019102622,0.0,4.655523e-06
234,0.65234375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.08175848131592515,0.0,3.7477846754226043,0.019102622,0.0,5.0267304e-06
235,0.66796875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.08700869911154326,0.0,3.7477846754226043,0.019102622,0.0,5.349528e-06
236,0.68359375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.09142097557091856,0.0,3.7477846754226043,0.019102622,0.0,5.6208064e-06
237,0.69921875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.09495281805975142,0.0,3.7477846754226043,0.019102622,0.0,5.8379537e-06
238,0.71484375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.09757021300417258,0.0,3.7477846754226043,0.019102622,0.0,5.998878e-06
239,0.73046875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.09924795346005355,0.0,3.7477846754226043,0.019102622,0.0,6.10203e-06
240,0.74609375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.0999698818696578,0.0,3.7477846754226043,0.019102622,0.0,6.146416e-06
241,0.76171875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.09972904566775465,0.0,3.7477846754226043,0.019102622,0.0,6.131609e-06
242,0.77734375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.09852776423862285,0.0,3.7477846754226043,0.019102622,0.0,6.057751e-06
243,0.79296875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.09637760657911225,0.0,3.7477846754226043,0.019102622,0.0,5.9255535e-06
244,0.80859375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.09329927988287984,0.0,3.7477846754226043,0.019102622,0.0,5.7362895e-06
245,0.82421875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.08932243011879504,0.0,3.7477846754226043,0.019102622,0.0,5.4917823e-06
246,0.83984375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.0844853565240535,0.0,3.7477846754226043,0.019102622,0.0,5.194386e-06
247,0.85546875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.07883464276158622,0.0,3.7477846754226043,0.019102622,0.0,4.846965e-06
248,0.87109375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.07242470829392054,0.0,3.7477846754226043,0.019102622,0.0,4.452865e-06
249,0.88671875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.06531728429400702,0.0,3.7477846754226043,0.019102622,0.0,4.0158816e-06
250,0.90234375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.057580819140278544,0.0,3.7477846754226043,0.019102622,0.0,3.540223e-06
251,0.91796875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.04928981922134791,0.0,3.7477846754226043,0.019102622,0.0,3.0304702e-06
252,0.93359375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.04052413139875669,0.0,3.7477846754226043,0.019102622,0.0,2.491532e-06
253,0.94921875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.031368174038049215,0.0,3.7477846754226043,0.019102622,0.0,1.9285994e-06
254,0.96484375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.021910124013765252,0.0,3.7477846754226043,0.019102622,0.0,1.3470931e-06
255,0.98046875,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.012241067517935146,0.0,3.7477846754226043,0.019102622,0.0,7.5261363e-07
256,0.99609375,0.0641767503709707,-0.14671422938545076,-0.49940889758370505,-0.002454122850258462,0.0,3.7477846754226043,0.019102622,0.0,1.5088602e-07
257,0.00390625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.002454122852299201,0.0,3.7450270465533757,0.019097561,0.0,-3.3800305e-07
258,0.01953125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.012241067519961192,0.0,3.7450270465533757,0.019097561,0.0,-1.685946e-06
259,0.03515625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.021910124015757003,0.0,3.7450270465533757,0.019097561,0.0,-3.0176523e-06
260,0.05078125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.03136817403998758,0.0,3.7450270465533757,0.019097561,0.0,-4.320297e-06
261,0.06640625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.040524131400622915,0.0,3.7450270465533757,0.019097561,0.0,-5.581335e-06
262,0.08203125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.04928981922312411,0.0,3.7450270465533757,0.019097561,0.0,-6.7886217e-06
263,0.09765625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.057580819141947515,0.0,3.7450270465533757,0.019097561,0.0,-7.93053e-06
264,0.11328125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.06531728429555278,0.0,3.7450270465533757,0.019097561,0.0,-8.996063e-06
265,0.12890625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.07242470829532814,0.0,3.7450270465533757,0.019097561,0.0,-9.9749595e-06
266,0.14453125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.07883464276284215,0.0,3.7450270465533757,0.019097561,0.0,-1.0857791e-05
267,0.16015625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.08448535652514562,0.0,3.7450270465533757,0.019097561,0.0,-1.1636056e-05
268,0.17578125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.08932243011971287,0.0,3.7450270465533757,0.019097561,0.0,-1.230226e-05
269,0.19140625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.09329927988361453,0.0,3.7450270465533757,0.019097561,0.0,-1.2849986e-05
270,0.20703125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.09637760657965672,0.0,3.7450270465533757,0.019097561,0.0,-1.3273961e-05
271,0.22265625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.09852776423897185,0.0,3.7450270465533757,0.019097561,0.0,-1.3570098e-05
272,0.23828125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.0997290456679048,0.0,3.7450270465533757,0.019097561,0.0,-1.3735549e-05
273,0.25390625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.0999698818696077,0.0,3.7450270465533757,0.019097561,0.0,-1.3768719e-05
274,0.26953125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.09924795345980365,0.0,3.7450270465533757,0.019097561,0.0,-1.3669289e-05
275,0.28515625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.09757021300372531,0.0,3.7450270465533757,0.019097561,0.0,-1.3438216e-05
276,0.30078125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.09495281805911107,0.0,3.7450270465533757,0.019097561,0.0,-1.3077726e-05
277,0.31640625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.09142097557009132,0.0,3.7450270465533757,0.019097561,0.0,-1.259129e-05
278,0.33203125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.08700869911053706,0.0,3.7450270465533757,0.019097561,0.0,-1.1983593e-05
279,0.34765625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.08175848131474972,0.0,3.7450270465533757,0.019097561,0.0,-1.1260488e-05
280,0.36328125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.07572088465016408,0.0,3.7450270465533757,0.019097561,0.0,-1.04289375e-05
281,0.37890625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.0689540544731465,0.0,3.7450270465533757,0.019097561,0.0,-9.496951e-06
282,0.39453125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.06152315905742776,0.0,3.7450270465533757,0.019097561,0.0,-8.473503e-06
283,0.41015625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.05349976198800234,0.0,3.7450270465533757,0.019097561,0.0,-7.3684514e-06
284,0.42578125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.044961132964684285,0.0,3.7450270465533757,0.019097561,0.0,-6.1924375e-06
285,0.44140625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.035989503652658114,0.0,3.7450270465533757,0.019097561,0.0,-4.9567866e-06
286,0.45703125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.02667127574659066,0.0,3.7450270465533757,0.019097561,0.0,-3.6733995e-06
287,0.47265625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.01709618887507945,0.0,3.7450270465533757,0.019097561,0.0,-2.3546354e-06
288,0.48828125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,0.007356456358972673,0.0,3.7450270465533757,0.019097561,0.0,-1.013195e-06
289,0.50390625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.002454122853319587,0.0,3.7450270465533757,0.019097561,0.0,3.380031e-07
290,0.51953125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.01224106752097421,0.0,3.7450270465533757,0.019097561,0.0,1.685946e-06
291,0.53515625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.021910124016752897,0.0,3.7450270465533757,0.019097561,0.0,3.0176523e-06
292,0.55078125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.03136817404095676,0.0,3.7450270465533757,0.019097561,0.0,4.320297e-06
293,0.56640625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.04052413140155605,0.0,3.7450270465533757,0.019097561,0.0,5.581335e-06
294,0.58203125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.0492898192240122,0.0,3.7450270465533757,0.019097561,0.0,6.7886217e-06
295,0.59765625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.05758081914278203,0.0,3.7450270465533757,0.019097561,0.0,7.93053e-06
296,0.61328125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.06531728429632566,0.0,3.7450270465533757,0.019097561,0.0,8.996063e-06
297,0.62890625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.07242470829603195,0.0,3.7450270465533757,0.019097561,0.0,9.9749595e-06
298,0.64453125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.07883464276347008,0.0,3.7450270465533757,0.019097561,0.0,1.0857791e-05
299,0.66015625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.0844853565256917,0.0,3.7450270465533757,0.019097561,0.0,1.1636056e-05
300,0.67578125,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.08932243012017177,0.0,3.7450270465533757,0.019097561,0.0,1.230226e-05
301,0.69140625,0.08442896411909827,-0.14671422938545076,-0.4986721181489998,-0.09329927988398186,0.0,3.7450270465533757,0.019097561,0.0,1.2849986e-05
